date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,rain_tomorrow,sin_doy,cos_doy,sin_woy,cos_woy,precipitation_roll3_mean,precipitation_roll3_std,pressure_roll3_mean,pressure_roll3_std,cloud_cover_roll3_mean,cloud_cover_roll3_std
2007-12-25,7.0,0.0,12.0,9.4,8.6,7.7,3.0,101430.0,0.0,0,-0.10310169744743546,0.9946708199115208,-2.4492935982947064e-16,1.0,2.800000000000009,2.505992817228305,102166.66666666667,698.7369557520326,7.5,0.5000000000000703
2007-12-26,4.0,2.4,30.0,11.5,7.4,3.3,0.0,102340.0,0.0,0,-0.08596479873744671,0.9962981749346076,-2.4492935982947064e-16,1.0,2.7333333333333427,2.6102362600602254,102006.66666666667,501.4312847575619,6.333333333333333,2.081665999466154
2007-12-27,7.0,0.0,12.0,12.9,8.3,3.7,0.0,102500.0,0.0,1,-0.06880242680231975,0.9976303053065857,-2.4492935982947064e-16,1.0,1.0000000000000095,1.7320508075688605,102090.0,577.1481612205714,6.0,1.7320508075689043
2007-12-28,8.0,0.1,14.0,11.5,10.7,9.9,6.4,101830.0,0.0,0,-0.05161966722325418,0.998666816288476,-2.4492935982947064e-16,1.0,2.133333333333343,3.6950417228135906,102223.33333333333,349.90474894407856,6.333333333333333,2.081665999466154
2007-12-29,4.0,4.5,40.0,9.0,7.2,5.3,0.0,101090.0,0.0,0,-0.034421611622745804,0.999407400739705,-2.4492935982947064e-16,1.0,2.133333333333343,3.6950417228135906,101806.66666666667,705.2895386531837,6.333333333333333,2.081665999466154
2007-12-30,7.0,0.5,18.0,8.8,6.7,4.6,0.0,102590.0,0.0,0,-0.017213356155835285,0.9998518392091164,-2.4492935982947064e-16,1.0,2.133333333333343,3.6950417228135906,101836.66666666667,750.0222218932054,6.333333333333333,2.081665999466154
2007-12-31,8.0,0.0,13.0,8.5,6.7,4.9,0.0,102850.0,0.0,1,-2.4492935982947064e-16,1.0,0.12053668025532306,0.9927088740980538,0.0,0.0,102176.66666666667,950.0175436978088,6.333333333333333,2.081665999466154
2008-01-01,8.0,0.0,13.0,9.1,7.8,6.6,0.4,102260.0,0.0,0,0.017213356155834685,0.9998518392091165,0.12053668025532306,0.9927088740980538,0.13333333333334282,0.23094010767583237,102566.66666666667,295.69128044907774,7.666666666666667,0.5773502691896845
2008-01-02,5.0,3.3,36.0,5.5,4.8,4.2,0.0,101480.0,0.0,1,0.03442161162274574,0.999407400739705,0.12053668025532306,0.9927088740980538,0.13333333333334282,0.23094010767583237,102196.66666666667,687.1923554097629,7.0,1.7320508075688994
2008-01-03,8.0,0.0,13.0,4.4,2.4,0.5,0.6,100250.0,0.0,1,0.051619667223253764,0.998666816288476,0.12053668025532306,0.9927088740980538,0.3333333333333428,0.3055050463303598,101330.0,1013.3607452434137,7.0,1.7320508075688994
2008-01-04,8.0,0.0,13.0,9.0,4.5,1.4,5.4,99950.0,0.0,0,0.06880242680231986,0.9976303053065857,0.12053668025532306,0.9927088740980538,2.0000000000000093,2.959729717389732,100560.0,810.7404023485489,7.0,1.7320508075688994
2008-01-05,4.0,1.5,26.0,8.8,6.6,4.4,0.0,99790.0,0.0,1,0.08596479873744647,0.9962981749346076,0.12053668025532306,0.9927088740980538,2.0000000000000093,2.959729717389732,99996.66666666667,233.52373184244237,6.666666666666667,2.3094010767585207
2008-01-06,3.0,4.4,42.0,9.6,5.2,0.8,0.2,100800.0,0.0,1,0.10310169744743486,0.9946708199115208,0.12053668025532306,0.9927088740980538,1.8666666666666762,3.061590000854661,100180.0,542.8627819258643,5.0,2.6457513110646103
2008-01-07,2.0,3.7,39.0,9.0,6.2,3.3,0.6,100930.0,0.0,1,0.1202080448993527,0.9927487224577399,0.23931566428755782,0.9709418174260521,0.26666666666667616,0.3055050463303724,100506.66666666667,624.0459384801894,3.0,1.000000000000066
2008-01-08,6.0,0.1,15.0,10.8,7.7,4.6,4.4,101140.0,0.0,0,0.13727877211326478,0.9905324521322226,0.23931566428755782,0.9709418174260521,1.733333333333343,2.3180451534284767,100956.66666666667,171.5614564335972,3.6666666666666665,2.081665999466162
2008-01-09,5.0,3.4,38.0,10.3,7.6,4.9,0.0,100850.0,0.0,1,0.15430882066428114,0.9880226656636975,0.23931566428755782,0.9709418174260521,1.666666666666676,2.386070689089754,100973.33333333333,149.77761292535027,4.333333333333333,2.0816659994661597
2008-01-10,8.0,0.0,14.0,11.4,8.4,5.4,8.4,100200.0,0.0,1,0.17129314418147762,0.9852201067560606,0.23931566428755782,0.9709418174260521,4.266666666666676,4.20158700175697,100730.0,481.35226186264345,6.333333333333333,1.5275252316519738
2008-01-11,7.0,0.6,21.0,10.4,8.2,5.9,9.2,99180.0,0.0,1,0.18822670984324424,0.9821256058680006,0.23931566428755782,0.9709418174260521,5.866666666666677,5.096403960964342,100076.66666666667,841.8036192210268,6.666666666666667,1.527525231651972
2008-01-12,4.0,6.1,53.0,10.5,6.1,1.7,1.4,100560.0,0.0,1,0.20510449986861923,0.9787400799669153,0.23931566428755782,0.9709418174260521,6.333333333333343,4.291076011134389,99980.0,715.8212067271331,6.333333333333333,2.081665999466153
2008-01-13,7.0,0.0,14.0,11.1,6.9,2.7,4.4,100310.0,0.0,1,0.22192151300416554,0.9750645322571948,0.23931566428755782,0.9709418174260521,5.00000000000001,3.934463114581168,100016.66666666667,735.2777253076699,6.0,1.7320508075689032
2008-01-14,6.0,2.3,34.0,11.1,9.3,7.5,10.4,99610.0,0.0,1,0.23867276600595017,0.9711000518829505,0.3546048870425357,0.9350162426854147,5.40000000000001,4.5825756949558105,100160.0,492.44289009009447,5.666666666666667,1.5275252316519776
2008-01-15,8.0,0.0,15.0,12.0,9.4,6.9,7.8,98390.0,0.0,1,0.25535329511618704,0.9668478136052777,0.3546048870425357,0.9350162426854147,7.533333333333343,3.008875759039072,99436.66666666667,971.665237277542,7.0,1.0000000000000377
2008-01-16,1.0,4.9,49.0,9.5,6.4,3.3,0.2,99280.0,0.0,1,0.27195815753410557,0.9623090774541487,0.3546048870425357,0.9350162426854147,6.1333333333333435,5.300314456080226,99093.33333333333,631.0573138262688,5.0,3.6055512754640042
2008-01-17,5.0,0.8,25.0,12.7,6.7,0.7,4.2,100060.0,0.0,1,0.288482432880609,0.9574851883550394,0.3546048870425357,0.9350162426854147,4.066666666666676,3.80175398116884,99243.33333333333,835.6035742704952,4.666666666666667,3.511884584284262
2008-01-18,6.0,0.0,15.0,13.7,10.3,6.9,0.6,100940.0,0.0,0,0.30492122465628907,0.9523775757303976,0.3546048870425357,0.9350162426854147,1.666666666666676,2.203028218914423,100093.33333333333,830.5018563095649,4.0,2.6457513110646143
2008-01-19,8.0,0.0,16.0,14.5,11.2,7.9,0.0,101750.0,0.0,0,0.3212696616923645,0.9469877530760753,0.3546048870425357,0.9350162426854147,1.6000000000000094,2.271563338320093,100916.66666666667,845.2415828232974,6.333333333333333,1.5275252316519754
2008-01-20,8.0,0.0,16.0,14.5,13.5,12.5,0.0,102000.0,0.0,1,0.3375228995941133,0.9413173175128471,0.3546048870425357,0.9350162426854147,0.20000000000000948,0.34641016151377396,101563.33333333333,554.1058863914294,7.333333333333333,1.1547005383792832
2008-01-21,7.0,0.2,20.0,11.6,11.2,10.9,3.4,101170.0,0.0,0,0.35367612217637157,0.9353679493131482,0.4647231720437685,0.8854560256532098,1.1333333333333429,1.9629909152447147,101640.0,425.79337712122833,7.666666666666667,0.5773502691896847
2008-01-22,4.0,3.6,46.0,10.4,6.6,2.9,0.0,102380.0,0.0,0,0.3697245428906732,0.9291414114031742,0.4647231720437685,0.8854560256532098,1.1333333333333429,1.9629909152447147,101850.0,618.7891401764422,6.333333333333333,2.081665999466154
2008-01-23,7.0,0.0,17.0,12.7,8.1,3.5,0.0,102420.0,0.0,0,0.3856634062436071,0.9226395488404874,0.4647231720437685,0.8854560256532098,1.1333333333333429,1.9629909152447147,101990.0,710.4224095566669,6.0,1.7320508075689043
2008-01-24,4.0,3.0,43.0,10.7,10.5,10.3,0.0,102780.0,0.0,0,0.40148798920597306,0.9158642882672869,0.4647231720437685,0.8854560256532098,0.0,0.0,102526.66666666667,220.3028218921242,5.0,1.7320508075689083
2008-01-25,3.0,2.3,39.0,10.6,6.8,2.9,0.0,103610.0,0.0,1,0.4171936026123168,0.9088176373395028,0.4647231720437685,0.8854560256532098,0.0,0.0,102936.66666666667,610.2731628816967,4.666666666666667,2.0816659994661597
2008-01-26,1.0,4.6,54.0,10.9,8.4,5.9,0.2,103460.0,0.0,1,0.4327755925504312,0.9015016841318838,0.4647231720437685,0.8854560256532098,0.06666666666667614,0.11547005383795209,103283.33333333333,442.3045707808464,2.6666666666666665,1.5275252316519927
2008-01-27,1.0,6.5,66.0,11.5,8.2,4.9,0.2,103350.0,0.0,0,0.4482293417404106,0.8939185965192569,0.4647231720437685,0.8854560256532098,0.13333333333334282,0.1154700538379367,103473.33333333333,130.51181300414976,1.6666666666666667,1.1547005383793185
2008-01-28,7.0,0.3,23.0,7.4,4.6,1.9,0.0,103370.0,0.0,1,0.4635502709028509,0.8860706215341377,0.5680647467311557,0.8229838658936565,0.13333333333334282,0.11547005383793671,103393.33333333333,58.594652773350994,3.0,3.4641016151377744
2008-01-29,5.0,2.1,40.0,11.1,7.0,2.8,3.8,102680.0,0.0,0,0.47873384011578846,0.8779600847008879,0.5680647467311557,0.8229838658936565,1.3333333333333428,2.138535324312711,103133.33333333333,392.7255190761452,4.333333333333333,3.0550504633039126
2008-01-30,5.0,6.5,69.0,8.7,6.4,4.1,0.0,102680.0,0.0,1,0.49377555015997715,0.8695893893466109,0.5680647467311557,0.8229838658936565,1.2666666666666762,2.1939310229205646,102910.0,398.37168574121023,5.666666666666667,1.1547005383792943
2008-01-31,7.0,0.0,19.0,9.3,6.6,3.8,3.2,100640.0,0.0,0,0.5086709438521043,0.8609610158889943,0.5680647467311557,0.8229838658936565,2.333333333333343,2.0428737928059135,102000.0,1177.7945491469611,5.666666666666667,1.1547005383792943
2008-02-01,1.0,6.0,68.0,8.7,5.9,3.1,0.0,99970.0,0.0,0,0.5234156073655502,0.8520775211013092,0.5680647467311557,0.8229838658936565,1.0666666666666762,1.8475208614067902,101096.66666666667,1411.5358066069848,4.333333333333333,3.0550504633039126
2008-02-02,3.0,6.8,73.0,7.0,3.0,-1.0,0.0,101350.0,0.0,1,0.5380051715382995,0.8429415373547828,0.5680647467311557,0.8229838658936565,1.0666666666666762,1.8475208614067902,100653.33333333333,690.0966115940863,3.6666666666666665,3.055050463303914
2008-02-03,5.0,1.5,39.0,8.8,5.0,1.3,1.8,100110.0,0.0,1,0.5524353131676196,0.83355577183857,0.5680647467311557,0.8229838658936565,0.6000000000000095,1.039230484541316,100476.66666666667,759.561276878726,3.0,2.000000000000034
2008-02-04,3.0,5.5,68.0,11.1,6.7,2.3,5.0,99790.0,0.0,1,0.5667017562911174,0.8239230057575544,0.6631226582407952,0.7485107481711012,2.266666666666676,2.532455988429655,100416.66666666667,823.9741096258068,3.6666666666666665,1.1547005383793065
2008-02-05,6.0,0.5,29.0,13.1,8.2,3.2,1.0,99890.0,0.0,0,0.5808002734538007,0.814046093508218,0.6631226582407952,0.7485107481711012,2.6000000000000094,2.116601048851642,99930.0,163.70705543839907,4.666666666666667,1.5275252316519834
2008-02-06,3.0,6.0,73.0,10.1,9.0,7.8,0.0,102160.0,0.0,1,0.5947266869607633,0.8039279618328214,0.6631226582407952,0.7485107481711012,2.0000000000000093,2.645751311064572,100613.33333333333,1340.3855166830363,4.0,1.7320508075689125
2008-02-07,7.0,0.4,29.0,12.6,6.9,1.2,0.2,103360.0,0.0,0,0.6084768701151261,0.7935716089521475,0.6631226582407952,0.7485107481711012,0.40000000000000946,0.5291502622129064,101803.33333333333,1762.2807192197442,5.333333333333333,2.081665999466157
2008-02-08,0.0,8.5,90.0,13.0,8.2,3.3,0.0,103130.0,0.0,0,0.6220467484408674,0.782980103677063,0.6631226582407952,0.7485107481711012,0.06666666666667614,0.11547005383794852,102883.33333333333,636.8935023484435,3.3333333333333335,3.5118845842842648
2008-02-09,0.0,8.7,93.0,14.9,8.5,2.1,0.0,103080.0,0.0,0,0.6354323008901774,0.7721565844991644,0.6631226582407952,0.7485107481711012,0.06666666666667614,0.11547005383794852,103190.0,149.33184523180591,2.3333333333333335,4.041451884327398
2008-02-10,3.0,8.1,90.0,15.2,7.9,0.6,0.0,103350.0,0.0,1,0.6486295610349814,0.7611042586607747,0.6631226582407952,0.7485107481711012,0.0,0.0,103186.66666666667,143.64307617726922,1.0,1.7320508075689243
2008-02-11,0.0,8.4,94.0,12.4,6.6,0.9,0.2,103340.0,0.0,0,0.6616346182422783,0.7498264012045688,0.7485107481711012,0.6631226582407953,0.06666666666667614,0.11547005383794852,103256.66666666667,153.07950004382775,1.0,1.7320508075689243
2008-02-12,0.0,4.9,72.0,13.3,6.4,-0.4,0.0,103510.0,0.0,0,0.6744436188329455,0.7383263540031066,0.7485107481711012,0.6631226582407953,0.06666666666667614,0.11547005383794852,103400.0,95.3939201434467,1.0,1.7320508075689243
2008-02-13,1.0,8.6,98.0,13.5,6.4,-0.6,0.0,103640.0,0.0,0,0.687052767223667,0.7266075247685657,0.7485107481711012,0.6631226582407953,0.06666666666667614,0.11547005383794852,103496.66666666667,150.44378795306605,0.3333333333333333,0.5773502691897746
2008-02-14,8.0,0.0,24.0,5.6,3.6,1.6,0.0,103780.0,0.0,0,0.6994583270516471,0.714673386042961,0.7485107481711012,0.6631226582407953,0.0,0.0,103643.33333333333,135.03086067142956,3.0,4.358898943540688
2008-02-15,5.0,2.2,53.0,7.1,5.4,3.7,0.0,103820.0,0.0,0,0.7116566222817747,0.7025274741691571,0.7485107481711012,0.6631226582407953,0.0,0.0,103746.66666666667,94.51631252681858,4.666666666666667,3.511884584284261
2008-02-16,0.0,8.7,103.0,6.0,2.7,-0.6,0.0,104190.0,0.0,0,0.7236440382959125,0.690173388242972,0.7485107481711012,0.6631226582407953,0.0,0.0,103930.0,226.053091109884,4.333333333333333,4.041451884327394
2008-02-17,0.0,8.5,103.0,9.4,2.7,-4.0,0.0,103960.0,0.0,1,0.7354170229639856,0.677614789046689,0.7485107481711012,0.6631226582407953,0.0,0.0,103990.0,186.8154169235867,1.6666666666666667,2.886751345948156
2008-02-18,0.0,9.0,107.0,10.9,4.0,-2.8,0.2,103230.0,0.0,0,0.7469720876965553,0.6648553979642865,0.8229838658936565,0.5680647467311557,0.06666666666667614,0.11547005383794852,103793.33333333333,501.23181596309786,0.0,0.0
2008-02-19,5.0,5.8,87.0,8.1,4.1,0.1,0.0,103000.0,0.0,1,0.7583058084785627,0.6518989958787126,0.8229838658936565,0.5680647467311557,0.06666666666667614,0.11547005383794852,103396.66666666667,501.23181596309786,1.6666666666666667,2.886751345948156
2008-02-20,7.0,0.0,27.0,8.7,4.0,-0.7,0.2,102020.0,0.0,0,0.7694148268839379,0.6387494220515272,0.8229838658936565,0.5680647467311557,0.13333333333334282,0.11547005383793313,102750.0,642.5729530569533,4.0,3.605551275464005
2008-02-21,7.0,0.4,37.0,11.2,6.4,1.7,0.0,102130.0,0.0,1,0.7802958510707757,0.6254105729852463,0.8229838658936565,0.5680647467311557,0.06666666666667614,0.11547005383794852,102383.33333333333,536.8736660832471,6.333333333333333,1.154700538379282
2008-02-22,7.0,0.0,28.0,12.9,10.8,8.7,0.2,102250.0,0.0,0,0.7909456567567773,0.6118864012687244,0.8229838658936565,0.5680647467311557,0.13333333333334282,0.11547005383793313,102133.33333333333,115.03622617968718,7.0,0.0
2008-02-23,6.0,0.0,29.0,11.7,8.6,5.5,0.0,102510.0,0.0,1,0.8013610881746767,0.5981809144059163,0.8229838658936565,0.5680647467311557,0.06666666666667614,0.11547005383794853,102296.66666666667,194.25069712529677,6.666666666666667,0.5773502691896815
2008-02-24,6.0,3.4,73.0,14.0,11.2,8.5,0.8,101770.0,0.0,1,0.8115390590073611,0.5842981736283684,0.8229838658936565,0.5680647467311557,0.3333333333333428,0.416333199893216,102176.66666666667,375.4108860084703,6.333333333333333,0.5773502691896866
2008-02-25,3.0,4.9,87.0,11.8,6.4,1.0,4.6,101810.0,0.0,0,0.8214765533024143,0.5702422926917871,0.8854560256532098,0.46472317204376856,1.8000000000000094,2.457641145488884,102030.0,416.1730409340946,5.0,1.7320508075689045
2008-02-26,4.0,6.2,99.0,12.6,8.6,4.6,0.0,100680.0,0.0,0,0.831170626365808,0.5560174366570445,0.8854560256532098,0.46472317204376856,1.8000000000000094,2.457641145488884,101420.0,641.1708040766763,4.333333333333333,1.5275252316519814
2008-02-27,5.0,6.8,105.0,11.6,7.4,3.3,0.0,101880.0,0.0,0,0.8406184056344782,0.5416278206559814,0.8854560256532098,0.46472317204376856,1.5333333333333428,2.6558112382722645,101456.66666666667,673.5230755762295,4.0,1.0000000000000557
2008-02-28,7.0,0.0,31.0,11.3,6.7,2.1,0.0,101940.0,0.0,1,0.8498170915275278,0.5270777086423721,0.8854560256532098,0.46472317204376856,0.0,0.0,101500.0,710.7742257569075,5.333333333333333,1.5275252316519754
2008-02-29,6.0,0.2,38.0,12.1,7.2,2.4,1.2,101240.0,0.0,0,0.8587639582758029,0.5123714121284237,0.8854560256532098,0.46472317204376856,0.40000000000000946,0.6928203230275419,101686.66666666667,387.9862540524681,6.0,1.0000000000000377
2008-03-01,5.0,5.5,108.0,12.9,8.9,4.9,0.0,100730.0,0.0,1,0.8674563547295968,0.49751328890718066,0.8854560256532098,0.46472317204376856,0.40000000000000946,0.6928203230275419,101303.33333333333,607.4811382534152,6.0,1.0000000000000377
2008-03-02,6.0,2.0,71.0,13.0,11.1,9.2,0.4,100980.0,0.0,0,0.8758917051442427,0.48250774176121847,0.8854560256532098,0.46472317204376856,0.5333333333333429,0.6110100926607627,100983.33333333333,255.01633934644775,5.666666666666667,0.5773502691896967
2008-03-03,3.0,6.1,117.0,9.5,6.0,2.5,0.0,101120.0,0.0,1,0.8840675099433635,0.4673592171580022,0.9350162426854148,0.3546048870425356,0.13333333333334282,0.23094010767585452,100943.33333333333,197.5685535039985,4.666666666666667,1.5275252316519792
2008-03-04,3.0,5.3,110.0,9.3,5.2,1.1,0.4,102470.0,0.0,0,0.8919813464595483,0.4520722039323043,0.9350162426854148,0.3546048870425356,0.26666666666667616,0.23094010767583903,101523.33333333333,822.8203530137466,4.0,1.7320508075689094
2008-03-05,3.0,7.1,129.0,9.9,3.5,-2.9,0.0,103360.0,0.0,1,0.8996308696522431,0.43665123195606403,0.9350162426854148,0.3546048870425356,0.13333333333334282,0.23094010767585454,102316.66666666667,1127.8445519368636,3.0,0.0
2008-03-06,7.0,0.0,38.0,12.5,7.1,1.7,1.8,102350.0,0.0,0,0.9070138128026358,0.4211008707960896,0.9350162426854148,0.3546048870425356,0.7333333333333428,0.9451631252505056,102726.66666666667,551.7547764484342,4.333333333333333,2.309401076758526
2008-03-07,4.0,7.9,140.0,11.7,9.0,6.3,0.0,101230.0,0.0,1,0.9141279881853337,0.40542572835999735,0.9350162426854148,0.3546048870425356,0.6000000000000095,1.0392304845413154,102313.33333333333,1065.4732907650275,4.666666666666667,2.0816659994661566
2008-03-08,6.0,0.2,47.0,10.9,7.0,3.2,3.6,100470.0,0.0,1,0.9209712877166345,0.38963044953078796,0.9350162426854148,0.3546048870425356,1.8000000000000096,1.7999999999999758,101350.0,945.7272334031201,5.666666666666667,1.5275252316519734
2008-03-09,5.0,3.0,92.0,10.9,8.1,5.3,11.8,99600.0,0.0,1,0.9275416835791965,0.37371971479046906,0.9350162426854148,0.3546048870425356,5.1333333333333435,6.047589051294167,100433.33333333333,815.618374813644,5.0,1.0000000000000466
2008-03-10,7.0,1.6,74.0,9.1,6.5,3.9,9.0,97240.0,0.0,1,0.9338372288229251,0.3576982388331257,0.9709418174260522,0.23931566428755788,8.133333333333344,4.168133075290772,99103.33333333333,1671.2969016107343,6.0,1.0000000000000375
2008-03-11,5.0,1.6,75.0,14.1,7.45,5.2,1.0,98580.0,0.0,0,0.9398560579418954,0.3415707691678556,0.9709418174260522,0.23931566428755788,7.266666666666676,5.604759881862287,98473.33333333333,1183.6102962266068,5.666666666666667,1.1547005383792865
2008-03-12,5.0,4.0,107.0,11.2,8.4,5.5,0.0,100020.0,0.0,1,0.9455963874271426,0.3253420847119804,0.9709418174260522,0.23931566428755788,3.3333333333333433,4.93288286231623,98613.33333333333,1390.29972787656,5.666666666666667,1.1547005383792865
2008-03-13,6.0,0.1,47.0,11.4,8.4,5.3,1.8,101100.0,0.0,1,0.9510565162951536,0.3090169943749475,0.9709418174260522,0.23931566428755788,0.9333333333333433,0.9018499505645597,99900.0,1264.2784503424505,5.333333333333333,0.5773502691897009
2008-03-14,8.0,0.6,60.0,12.3,9.8,7.2,0.2,101130.0,0.0,1,0.9562348265919057,0.2926003356333486,0.9709418174260522,0.23931566428755788,0.6666666666666767,0.9865765724632394,100750.0,632.3764701507388,6.333333333333333,1.5275252316519692
2008-03-15,7.0,0.3,54.0,14.5,11.1,7.7,14.0,100400.0,0.0,1,0.9611297838723009,0.2760969730974691,0.9709418174260522,0.23931566428755788,5.333333333333343,7.548068185524894,100876.66666666667,413.07787804921645,7.0,1.0000000000000284
2008-03-16,8.0,0.0,44.0,8.6,8.4,8.3,1.2,100040.0,0.0,0,0.965739937654855,0.25951179706979993,0.9709418174260522,0.23931566428755788,5.133333333333343,7.69502003462844,100523.33333333333,555.3677460328807,7.666666666666667,0.5773502691896648
2008-03-17,8.0,0.7,65.0,8.7,6.6,4.6,0.0,101810.0,0.0,0,0.9700639218515072,0.24284972209593586,0.9927088740980539,0.120536680255323,5.066666666666676,7.759725081040764,100750.0,935.4677974149121,7.666666666666667,0.5773502691896648
2008-03-18,7.0,0.0,46.0,7.3,4.6,2.0,0.0,102090.0,0.0,0,0.9741004551724207,0.2261156855082883,0.9927088740980539,0.120536680255323,0.40000000000001007,0.6928203230275691,101313.33333333333,1111.5904521601665,7.666666666666667,0.5773502691896648
2008-03-19,4.0,4.4,121.0,8.4,5.2,2.0,0.0,102320.0,0.0,1,0.977848341505657,0.2093146459630487,0.9927088740980539,0.120536680255323,0.0,0.0,102073.33333333333,255.4081700604912,6.333333333333333,2.0816659994661495
2008-03-20,7.0,0.1,52.0,10.6,6.0,1.3,7.2,101360.0,0.0,1,0.9813064702716094,0.19245158197082998,0.9927088740980539,0.120536680255323,2.40000000000001,4.156921938165295,101923.33333333333,501.2318159630808,6.0,1.7320508075688987
2008-03-21,5.0,5.6,139.0,9.9,7.0,4.1,2.0,99050.0,0.0,1,0.9844738167520922,0.17553149042142824,0.9927088740980539,0.120536680255323,3.066666666666677,3.716629297271011,100910.0,1680.803379339866,5.333333333333333,1.527525231651975
2008-03-22,6.0,2.9,105.0,6.0,4.0,1.9,1.0,99920.0,0.0,1,0.9873494423939864,0.15855938510313455,0.9927088740980539,0.120536680255323,3.4000000000000106,3.3286633954186255,100110.0,1166.661904752321,6.0,1.000000000000037
2008-03-23,5.0,0.7,70.0,5.2,1.4,-2.4,0.8,100100.0,0.0,1,0.9899324950873529,0.14154029521704325,0.9927088740980539,0.120536680255323,1.2666666666666766,0.6429100507328436,99690.0,561.5158056549378,5.333333333333333,0.5773502691897007
2008-03-24,7.0,1.1,78.0,5.5,3.0,0.5,1.6,100080.0,0.0,0,0.9922222094179322,0.12447926388678937,1.0,6.123233995736766e-17,1.1333333333333435,0.4163331998932047,100033.33333333333,98.65765724791643,6.0,1.000000000000037
2008-03-25,7.0,2.9,109.0,7.9,4.2,0.4,0.0,100700.0,0.0,1,0.9942179068939517,0.10738134666416309,1.0,6.123233995736766e-17,0.8000000000000101,0.8000000000000006,100293.33333333333,352.32560697975,6.333333333333333,1.1547005383792812
2008-03-26,8.0,0.8,74.0,11.7,7.7,3.7,2.0,99970.0,0.0,1,0.995918996147179,0.09025161003104117,1.0,6.123233995736766e-17,1.2000000000000102,1.058300524425826,100250.0,393.57337308349076,7.333333333333333,0.5773502691896697
2008-03-27,5.0,6.1,153.0,12.0,6.8,1.6,0.6,100100.0,0.0,1,0.9973249731081555,0.07309512989807755,1.0,6.123233995736766e-17,0.8666666666666768,1.0263202878893753,100256.66666666667,389.40124978439724,6.666666666666667,1.527525231651967
2008-03-28,5.0,3.5,121.0,13.0,8.8,4.7,5.8,99910.0,0.0,1,0.9984354211555644,0.05591699010060326,1.0,6.123233995736766e-17,2.80000000000001,2.6907248094147214,99993.33333333333,97.12534856386274,6.0,1.7320508075688985
2008-03-29,5.0,2.5,107.0,12.7,9.0,5.2,3.2,100670.0,0.0,0,0.9992500112396837,0.03872228089217446,1.0,6.123233995736766e-17,3.20000000000001,2.5999999999999743,100226.66666666667,395.51653989896596,5.0,0.0
2008-03-30,4.0,6.2,159.0,14.2,11.2,8.3,0.0,100030.0,0.0,1,0.999768501979891,0.021516097436222258,1.0,6.123233995736766e-17,3.00000000000001,2.905167809266769,100203.33333333333,408.5747585615749,4.666666666666667,0.5773502691897103
2008-03-31,4.0,2.9,116.0,13.3,8.2,3.0,0.4,101340.0,0.0,0,0.9999907397361901,0.004303538296244289,0.992708874098054,-0.1205366802553229,1.2000000000000102,1.7435595774162638,100680.0,655.0572494067346,4.333333333333333,0.5773502691897154
2008-04-01,4.0,7.5,178.0,15.8,11.4,6.9,0.0,101870.0,0.0,1,0.999916658654738,-0.012910296075009042,0.992708874098054,-0.1205366802553229,0.1333333333333434,0.23094010767593537,101080.0,947.1536306219372,4.0,0.0
2008-04-02,7.0,0.0,55.0,13.3,10.6,7.8,0.4,102490.0,0.0,1,0.9995462806873576,-0.030120304846908114,0.992708874098054,-0.1205366802553229,0.26666666666667677,0.2309401076759193,101900.0,575.5866572466017,5.0,1.7320508075689036
2008-04-03,7.0,0.1,61.0,15.0,12.4,9.7,0.2,102980.0,0.0,1,0.9988797155850337,-0.04732138832243185,0.992708874098054,-0.1205366802553229,0.2000000000000101,0.20000000000008894,102446.66666666667,556.2673218279574,6.0,1.7320508075688985
2008-04-04,2.0,9.2,202.0,18.2,12.3,6.4,1.2,102640.0,2.0,1,0.9979171608653923,-0.06450844944931623,0.992708874098054,-0.1205366802553229,0.6000000000000101,0.5291502622129307,102703.33333333333,251.06440076929675,5.333333333333333,2.8867513459481433
2008-04-05,6.0,2.7,118.0,10.1,8.2,6.3,5.2,101540.0,0.0,1,0.99665890175417,-0.08167639533042242,0.992708874098054,-0.1205366802553229,2.20000000000001,2.6457513110645765,102386.66666666667,752.684086010625,5.0,2.6457513110646076
2008-04-06,6.0,3.2,127.0,6.3,3.2,0.1,2.8,100660.0,2.0,1,0.9951053111006974,-0.09882013873287145,0.992708874098054,-0.1205366802553229,3.066666666666677,2.013289182738836,101613.33333333333,992.0349456211957,4.666666666666667,2.309401076758524
2008-04-07,4.0,4.1,142.0,9.5,4.6,-0.4,0.2,100320.0,0.0,0,0.9932568492674142,-0.11593459959550043,0.9709418174260523,-0.23931566428755754,2.7333333333333436,2.5006665778014523,100840.0,629.6030495481351,5.333333333333333,1.1547005383792885
2008-04-08,2.0,7.4,187.0,10.9,5.2,-0.6,0.0,100360.0,0.0,0,0.9911140639934545,-0.1330147065341959,0.9709418174260523,-0.23931566428755754,1.00000000000001,1.5620499351813277,100446.66666666667,185.83146486439043,4.0,2.0000000000000275
2008-04-09,2.0,9.7,216.0,12.6,6.4,0.1,0.0,100000.0,0.0,0,0.9886775902323404,-0.1500553983446526,0.9709418174260523,-0.23931566428755754,0.06666666666667674,0.11547005383811118,100226.66666666667,197.31531449344416,2.6666666666666665,1.1547005383793099
